"Part","Description","ClassID","Costing Method","Qty On Hand","Last Labor","Last Material","Last Burden","Last Subcontract","LastUnit","LastExtend","Avg. Labor","Avg. Material","Avg. Burden","Avg. Subcontract","AvgUnit","AvgExtend","Std. Labor","Std. Burden","Std. Material","Std. Subcontract","Std. Material Burden","STDUnit","StdExtended","Type"
"GMV00-115-00","ROLLER, MAIN CRANK","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,3.59430,1.16500,6.37170,0.00000,11.131,0.000,0.00000,0.00000,1.16500,0.00000,0.00000,1.17,0.00,"M"
"GMV00-115-MOD","ROLLER, MAIN CRANK, Protoype (4 pieces)","FIN","A",0.00,0.00000,0.00000,97.64000,0.00000,97.640,0.000,0.00000,0.00000,97.64000,0.00000,97.640,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-121-00","CAM, Motor Limit","FIN","A",0.00,11.51540,1.10000,19.31340,0.40000,32.329,0.000,11.51540,1.10000,19.31340,0.40000,32.329,0.000,0.00000,0.00000,1.10000,0.00000,0.00000,1.10,0.00,"M"
"GMV00-122-00","GEAR, BEVEL HAND-THROW","FIN","A",0.00,0.39040,0.00000,1.37260,0.00000,1.763,0.000,0.39040,0.00000,1.37260,0.00000,1.763,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-122-BLANK","BLANK, GEAR, BEVEL HAND-THROW","RAW","A",0.00,0.00000,93.47000,0.00000,0.00000,93.470,0.000,0.00000,93.47000,0.00000,0.00000,93.470,0.000,0.00000,0.00000,93.47000,0.00000,0.00000,93.47,0.00,"P"
"GMV00-124-00","SUPPORT, LOWER","FIN","A",0.00,27.46740,0.00000,46.57520,28.72940,102.772,0.000,27.46740,0.00000,46.57520,28.72940,102.772,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-124-XA","SUPPORT, LOWER","CUS","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"GMV00-124-XAPNT","Painted casting","RAW","A",0.00,0.00000,0.00000,0.00000,16.50000,16.500,0.000,0.00000,0.00000,0.00000,16.50000,16.500,0.000,0.00000,0.00000,0.00000,16.50000,0.00000,16.50,0.00,"M"
"GMV00-131-01","Bevel Gear Complete Assembly","FIN","A",0.00,0.29280,0.00000,1.02940,46.35420,47.676,0.000,0.29280,0.00000,1.02940,46.35420,47.676,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-151-00","Plate","FIN","A",0.00,0.00000,0.00000,21.83000,0.00000,21.830,0.000,0.00000,0.00000,21.83000,0.00000,21.830,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-200-01-K","Hand Throw Module Kit  ( Lever Complete )","FIN","A",0.00,520.33750,355.59410,121.94500,62.68030,1060.557,0.000,520.33750,355.59410,121.94500,62.68030,1060.557,0.000,0.00000,0.00000,355.59410,0.00000,0.00000,355.59,0.00,"M"
"GMV00-209","Gear, Bevel","RAW","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"GMV00-209-00","Gear, Bevel","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-209PUR","Gear, Bevel","RAW","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-402-00","Latch","FIN","A",0.00,0.00000,0.00000,37.70000,0.00000,37.700,0.000,0.00000,0.00000,37.70000,0.00000,37.700,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-700-01-K","Point Detector Comp. Kit","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-703-00","ROD, POINT DETECTOR","FIN","A",0.00,0.00000,0.00000,34.79000,0.00000,34.790,0.000,0.00000,0.00000,34.79000,0.00000,34.790,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-704-00","STOP, POINT DETECTOR","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-705-00","SLEEVE, POINT DETECTOR","FIN","A",0.00,0.00000,0.00000,66.44000,0.00000,66.440,0.000,0.00000,0.00000,66.44000,0.00000,66.440,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-706-00","NUT, POINT DETECTOR","FIN","A",0.00,0.00000,0.00000,41.58000,0.00000,41.580,0.000,0.00000,0.00000,41.58000,0.00000,41.580,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-707-00","Pivot Arm LH - GM4000A Sw Mch, Point Detr","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-707-XA","Sand Cast ZA-12 (UNS Z25840) Per ASTM Specification B669-B4","CUS","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"GMV00-708-XA","GMV00-708-XA per B669-B-4","RAW","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"GMV00-709-00","Pivot Arm RH - GM4000A Sw Mch, Point Detr","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-709-XA","Sand Cast ZA-12 (UNS Z25840) Per ASTM Specification B669-B4","CUS","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"GMV00-712-00","GM4000A Sw Mch, Ltch Out Nut","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-714-00","ROLLER,  .625 OD","FIN","A",0.00,0.00000,0.00000,6.77000,0.00000,6.770,0.000,0.00000,0.00000,6.77000,0.00000,6.770,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"GMV00-716-00","Nut, 1.250-12  x  .25 Thk. Jam","FIN","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HB-01","HIRSCHMAN HANDLE BLANK.","RAW","S",0.00,0.00000,3.63000,0.00000,0.00000,3.630,0.000,0.00000,3.31530,0.00000,0.00000,3.315,0.000,0.00000,0.00000,3.63000,0.00000,0.00000,3.63,0.00,"M"
"HB-01","HIRSCHMAN HANDLE BLANK.","RAW","S",212.00,0.00000,3.63000,0.00000,0.00000,3.630,0.000,0.00000,3.31530,0.00000,0.00000,3.315,0.000,0.00000,0.00000,3.63000,0.00000,0.00000,3.63,769.56,"M"
"HB-01-01","Handle for Hirschman retractor","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HB-01-01","Handle for Hirschman retractor","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HELICOIL  1084-5CN150","M5X.8x 15 mm lg Helicoil","RAW","A",0.00,0.00000,0.98000,0.00000,0.00000,0.980,0.000,0.00000,0.98000,0.00000,0.00000,0.980,0.000,0.00000,0.00000,0.98000,0.00000,0.00000,0.98,0.00,"P"
"HELICOIL 1084-6CN120","M6X1                          
M6 x 1.0 x 9 mm lg HELICOIL","FIN","A",0.00,0.00000,0.87000,0.00000,0.00000,0.870,0.000,0.00000,0.37180,0.00000,0.00000,0.372,0.000,0.00000,0.00000,0.37180,0.00000,0.00000,0.37,0.00,"P"
"HELICOIL A1084-4CN080","M4X0.7 x 8.0 Lg Helicoil","RAW","A",0.00,0.00000,0.87000,0.00000,0.00000,0.870,0.000,0.00000,0.87000,0.00000,0.00000,0.870,0.000,0.00000,0.00000,0.87000,0.00000,0.00000,0.87,0.00,"P"
"HELICOIL.1084-12CN-12.0","M12 X1.75","FIN","A",0.00,0.00000,0.33000,0.00000,0.00000,0.330,0.000,0.00000,0.33000,0.00000,0.00000,0.330,0.000,0.00000,0.00000,0.33000,0.00000,0.00000,0.33,0.00,"P"
"Hex Nut Handle","Hex nut Handle","FIN","S",0.00,0.00000,1.02000,0.00000,0.00000,1.020,0.000,0.00000,1.02000,0.00000,0.00000,1.020,0.000,0.00000,0.00000,1.02000,0.00000,0.00000,1.02,0.00,"M"
"HEXHB-5/16","5/16 hex head bolt","FIN","A",0.00,0.00000,0.14340,0.00000,0.00000,0.143,0.000,0.00000,0.14340,0.00000,0.00000,0.143,0.000,0.00000,0.00000,0.14340,0.00000,0.00000,0.14,0.00,"P"
"HFHP-01","Plate, Spreader","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,18.50360,38.55360,0.00000,10.00000,0.00000,67.06,0.00,"P"
"HS00000274572","LINKING DEVICE THREADED","FIN","A",0.00,0.00000,0.00000,68.75000,0.00000,68.750,0.000,0.00000,0.00000,68.75000,0.00000,68.750,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HS00000520432","PIN AXIS","FIN","A",0.00,0.00000,0.00000,2.65000,0.00000,2.650,0.000,0.00000,0.00000,2.65000,0.00000,2.650,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HS00000525690","SPACER","FIN","A",0.00,0.00000,0.00000,0.98000,0.00000,0.980,0.000,0.00000,0.00000,0.98000,0.00000,0.980,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"HW-1116","Explorer Driver Window Wedge Mount","FIN","S",0.00,20.39780,11.88270,33.13890,3.00000,68.419,0.000,20.39780,11.88270,33.13890,3.00000,68.419,0.000,20.39780,33.13890,11.88270,3.00000,2.09320,70.51,0.00,"M"
"HW-1116","Explorer Driver Window Wedge Mount","FIN","S",10.00,20.39780,11.88270,33.13890,3.00000,68.419,0.000,20.39780,11.88270,33.13890,3.00000,68.419,0.000,20.39780,33.13890,11.88270,3.00000,2.09320,70.51,705.13,"M"
"HW-1117","Explorer Passenger Window Wedge Mount","FIN","S",0.00,15.51950,13.60910,25.95190,3.18990,58.270,0.000,15.51950,13.60910,25.95190,3.18990,58.270,0.000,15.51950,25.95190,13.60910,3.18990,2.41700,60.69,0.00,"M"
"HW-1117","Explorer Passenger Window Wedge Mount","FIN","S",4.00,15.51950,13.60910,25.95190,3.18990,58.270,0.000,15.51950,13.60910,25.95190,3.18990,58.270,0.000,15.51950,25.95190,13.60910,3.18990,2.41700,60.69,242.75,"M"
"HW-1118","Explorer Driver Adjustable Wedge End","FIN","S",0.00,6.33680,0.83630,10.19710,0.00000,17.370,0.000,6.33680,0.83630,10.19710,0.00000,17.370,0.000,6.33680,10.19710,0.83630,0.00000,0.16720,17.54,0.00,"M"
"HW-1118","Explorer Driver Adjustable Wedge End","FIN","S",15.00,6.33680,0.83630,10.19710,0.00000,17.370,0.000,6.33680,0.83630,10.19710,0.00000,17.370,0.000,6.33680,10.19710,0.83630,0.00000,0.16720,17.54,263.06,"M"
"HW-1119","Explorer Passenger Adjustable Wedge End","FIN","S",0.00,8.55610,1.89240,14.15220,0.00000,24.601,0.000,8.29700,1.85200,13.64990,0.00000,23.799,0.000,8.29700,13.64990,1.85200,0.00000,0.37040,24.17,0.00,"M"
"HW-1119","Explorer Passenger Adjustable Wedge End","FIN","S",12.00,8.55610,1.89240,14.15220,0.00000,24.601,0.000,8.29700,1.85200,13.64990,0.00000,23.799,0.000,8.29700,13.64990,1.85200,0.00000,0.37040,24.17,290.03,"M"
"HW-1122","Explorer Spacer","FIN","S",0.00,0.35760,0.05780,0.73140,0.20050,1.347,0.000,0.35760,0.05780,0.73140,0.20050,1.347,0.000,0.35760,0.73140,0.05780,0.20050,0.01160,1.36,0.00,"M"
"HW-1122","Explorer Spacer","FIN","S",0.00,0.35760,0.05780,0.73140,0.20050,1.347,0.000,0.35760,0.05780,0.73140,0.20050,1.347,0.000,0.35760,0.73140,0.05780,0.20050,0.01160,1.36,0.00,"M"
"HYSOL83200","White Epoxy","RAW","A",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"I0060560","EC, POWER SWITCH, ROCKER","FIN","S",0.00,0.00000,18.00000,0.00000,0.00000,18.000,0.000,0.00000,18.00000,0.00000,0.00000,18.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"I0060560","EC, POWER SWITCH, ROCKER","FIN","S",0.00,0.00000,18.00000,0.00000,0.00000,18.000,0.000,0.00000,18.00000,0.00000,0.00000,18.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"IF.136-120SIL(ACMI)NEW","FIBER OPTIC CABLE- 3.5MM DIAMETER, 120"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0350-10, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,148.25000,0.00000,0.00000,148.250,0.000,0.00000,137.52000,0.00000,0.00000,137.520,0.000,0.00000,0.00000,148.25000,0.00000,0.00000,148.25,0.00,"P"
"IF.136-120SIL(ACMI)NEW","FIBER OPTIC CABLE- 3.5MM DIAMETER, 120"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0350-10, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,148.25000,0.00000,0.00000,148.250,0.000,0.00000,137.52000,0.00000,0.00000,137.520,0.000,0.00000,0.00000,148.25000,0.00000,0.00000,148.25,0.00,"P"
"IF.136-90SIL(ACMI)NEW","FIBER OPTIC CABLE- 3.5MM DIAMETER, 90"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0350, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,131.50000,0.00000,0.00000,131.500,0.000,0.00000,131.50000,0.00000,0.00000,131.500,0.000,0.00000,0.00000,131.50000,0.00000,0.00000,131.50,0.00,"P"
"IF.136-90SIL(ACMI)NEW","FIBER OPTIC CABLE- 3.5MM DIAMETER, 90"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0350, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,131.50000,0.00000,0.00000,131.500,0.000,0.00000,131.50000,0.00000,0.00000,131.500,0.000,0.00000,0.00000,131.50000,0.00000,0.00000,131.50,0.00,"P"
"IF.196-120SIL(ACMI)","FIBER OPTIC CABLE- 5MM DIAMETER, 120"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0500-10, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,199.50000,0.00000,0.00000,199.500,0.000,0.00000,199.50000,0.00000,0.00000,199.500,0.000,0.00000,0.00000,199.50000,0.00000,0.00000,199.50,0.00,"P"
"IF.196-120SIL(ACMI)","FIBER OPTIC CABLE- 5MM DIAMETER, 120"" LONG. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0500-10, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",18.00,0.00000,199.50000,0.00000,0.00000,199.500,0.000,0.00000,199.50000,0.00000,0.00000,199.500,0.000,0.00000,0.00000,199.50000,0.00000,0.00000,199.50,3,591.00,"P"
"IF.196-90SIL(ACMI)","5.0MM DIAMETER FIBER OPTIC CABLE- 90"" LONG.  LASER MARKED WITH ESI LOGO, PART NUMBER 01-0500, FIBEROPTIC COMPONENTS JOB NUMBER. IF.196-90SIL (ACMI)","RAW","S",0.00,0.00000,190.00000,0.00000,0.00000,190.000,0.000,0.00000,190.00000,0.00000,0.00000,190.000,0.000,0.00000,0.00000,190.00000,0.00000,0.00000,190.00,0.00,"P"
"IF.196-90SIL(ACMI)","5.0MM DIAMETER FIBER OPTIC CABLE- 90"" LONG.  LASER MARKED WITH ESI LOGO, PART NUMBER 01-0500, FIBEROPTIC COMPONENTS JOB NUMBER. IF.196-90SIL (ACMI)","RAW","S",15.00,0.00000,190.00000,0.00000,0.00000,190.000,0.000,0.00000,190.00000,0.00000,0.00000,190.000,0.000,0.00000,0.00000,190.00000,0.00000,0.00000,190.00,2,850.00,"P"
"IF.196-90SLM(ACMI)","5.0MM REINFORCED CABLE, 90"" LONG. ACMI ENDS. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0011, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,188.25000,0.00000,0.00000,188.250,0.000,0.00000,188.25000,0.00000,0.00000,188.250,0.000,0.00000,0.00000,221.50000,0.00000,0.00000,221.50,0.00,"P"
"IF.196-90SLM(ACMI)","5.0MM REINFORCED CABLE, 90"" LONG. ACMI ENDS. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0011, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,188.25000,0.00000,0.00000,188.250,0.000,0.00000,188.25000,0.00000,0.00000,188.250,0.000,0.00000,0.00000,221.50000,0.00000,0.00000,221.50,0.00,"P"
"IF.196-90SLM(AMCI)","5.0MM REINFORCED CABLE, 90"" LONG. ACMI ENDS. LASER MARKED WITH ESI LOGO, PART NUMBER 01-0011, FIBEROPTIC COMPONENTS JOB NUMBER.","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"IP-01","7/8"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",0.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,0.00,"M"
"IP-01","7/8"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",36.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,480.96,"M"
"IP-02","1/2"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",0.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,0.00,"M"
"IP-02","1/2"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",23.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,307.28,"M"
"IP-03","3/4"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",0.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,0.00,"M"
"IP-03","3/4"" YEOMAN SIGMOIDOSCOPE INTERMEDIATE PIECE","RAW","S",167.00,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,13.36000,0.00000,0.00000,13.360,0.000,0.00000,0.00000,13.36000,0.00000,0.00000,13.36,2,231.12,"M"
"IP-04",".094""dia INTERMEDIATE PIECE","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"IP-04",".094""dia INTERMEDIATE PIECE","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"IT-01","YEOMAN SIGMOIDOSCOPE INSUFFLATION TUBE.","RAW","S",0.00,0.00000,7.52000,0.00000,0.00000,7.520,0.000,0.00000,7.52000,0.00000,0.00000,7.520,0.000,0.00000,0.00000,7.52000,0.00000,0.00000,7.52,0.00,"M"
"IT-01","YEOMAN SIGMOIDOSCOPE INSUFFLATION TUBE.","RAW","S",57.00,0.00000,7.52000,0.00000,0.00000,7.520,0.000,0.00000,7.52000,0.00000,0.00000,7.520,0.000,0.00000,0.00000,7.52000,0.00000,0.00000,7.52,428.64,"M"
"J35M021217-001","AFT CONSOLE DZUS RAIL FLAT","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,2.55500,5.89000,23.29000,0.00000,0.00000,31.74,0.00,"M"
"J35M021218-001","AFT CONSOLE DZUS RAIL TEE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,21.08500,41.04000,41.98000,0.00000,0.00000,104.11,0.00,"M"
"J35M021218-003","AFT CONSOLE DZUS RAIL TEE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,19.82600,44.56000,27.66000,0.00000,0.00000,92.05,0.00,"M"
"J35M021319-001","FWD CONSOLE DZUS RAIL FLAT","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,3.01330,6.96000,6.73200,0.00000,0.00000,16.71,0.00,"M"
"J35M021319-003","FWD CONSOLE DZUS RAIL FLAT","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,2.63100,6.04000,11.36600,0.00000,0.00000,20.04,0.00,"M"
"J35M021403-001","SADDLEBAG BASE ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.48000,4.71960,10.41600,0.00000,15.62,0.00,"M"
"J35M021404-001","SADDLEBAG CHANNEL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.02080,0.36000,16.92900,5.20800,0.00000,22.52,0.00,"M"
"J35M021409-001","SADDLEBAG RIB ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.08000,0.49740,4.16000,0.00000,4.74,0.00,"M"
"J35M021409-003","SADDLEBAG RIB ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.04100,0.32000,1.57320,10.41660,0.00000,12.35,0.00,"M"
"J35M021421-001","CHANNEL ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,1.82910,3.31900,0.25880,0.96150,0.00000,6.37,0.00,"M"
"J35M022056-001","CENTER FRONT PANEL ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,3.71660,8.68000,12.00000,10.41660,0.00000,34.81,0.00,"M"
"J35M029039-001","PEDESTAL FRAME RAIL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,107.19000,243.44000,4.10000,20.83000,0.00000,375.56,0.00,"M"
"J35M029039-003","PEDESTAL FRAME RAIL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,20.70660,44.96000,4.09800,20.83300,0.00000,90.60,0.00,"M"
"J35M029041-001","POSTAL SUPPORT ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,2.54950,5.82000,0.27890,5.20800,0.00000,13.86,0.00,"M"
"J35M029044-001","PEDESTAL MIDDLE ANGE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.02000,0.36000,1.41640,10.41650,0.00000,12.21,0.00,"M"
"J35M029044-003","PEDESTAL MIDDLE ANGE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.27000,0.28000,1.69330,10.41000,0.00000,12.65,0.00,"M"
"J35M029321-01","FWD STICK MOUNT, STIRLING & AEROTRONICS","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"M"
"J35M032051-001","FRAME STRUCTURE RAIL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.17000,3.79700,4.16000,0.00000,8.13,0.00,"M"
"J35M032051-003","FRAME STRUCTURE RAIL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.01160,0.14000,5.78450,4.16000,0.00000,10.10,0.00,"M"
"J35M032051-005","FRAME STRUCTURE RAIL","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.51000,6.26950,4.16000,0.00000,10.94,0.00,"M"
"J35M032052-001","FRAME VERTICAL STRUCTURE RAIL","FIN","S",4.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.07000,2.83010,2.76790,0.00000,5.67,22.67,"M"
"J35M032053-001","FRAME ANGLE","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.94040,1.75160,0.13900,0.45000,0.00000,3.28,0.00,"M"
